gatId,gatIdGr,street,houseNo,eldership,place,longitude,latitude,fullAddress,geometry,traffic_noise,railway_noise,airport_noise,heating_score
22501,670,Šv. Stepono g.,39,Naujamiestis,Vilnius,25.27792,54.669,Šv. Stepono g. 39,POINT (25.27792 54.669),50-54,40-44,40-44,
22501,670,Šv. Stepono g.,15,Senamiestis,Vilnius,25.28033,54.67327,Šv. Stepono g. 15,POINT (25.28033 54.67327),40-44,0-34,40-44,7.0
22501,670,Šv. Stepono g.,14,Senamiestis,Vilnius,25.28152,54.67427,Šv. Stepono g. 14,POINT (25.28152 54.67427),35-39,35-39,40-44,0.0
22501,670,Šv. Stepono g.,16,Senamiestis,Vilnius,25.2812,54.674,Šv. Stepono g. 16,POINT (25.2812 54.674),35-39,0-34,40-44,0.0
21934,78,Bukčių g.,66,Lazdynai,Vilnius,25.19845,54.65581,Bukčių g. 66,POINT (25.19845 54.65581),0-34,40-44,0-34,0.0
21934,78,Bukčių g.,76,Lazdynai,Vilnius,25.19636,54.65607,Bukčių g. 76,POINT (25.19636 54.65607),0-34,35-39,0-34,8.0
21934,78,Bukčių g.,80,Lazdynai,Vilnius,25.19706,54.65645,Bukčių g. 80,POINT (25.19706 54.65645),0-34,40-44,0-34,
52984,2140,Ungurių g.,6,Lazdynai,Vilnius,25.2098,54.65349,Ungurių g. 6,POINT (25.2098 54.65349),45-49,35-39,0-34,
21998,142,Genių g.,7,Naujoji Vilnia,Vilnius,25.41991,54.68665,Genių g. 7,POINT (25.41991 54.68665),55-59,0-34,0-34,6.0
21998,142,Genių g.,14,Naujoji Vilnia,Vilnius,25.42355,54.68852,Genių g. 14,POINT (25.42355 54.68852),45-49,40-44,0-34,8.0
21998,142,Genių g.,24,Naujoji Vilnia,Vilnius,25.42579,54.68851,Genių g. 24,POINT (25.42579 54.68851),40-44,45-49,0-34,7.0
21998,142,Genių g.,26,Naujoji Vilnia,Vilnius,25.42572,54.68905,Genių g. 26,POINT (25.42572 54.68905),40-44,45-49,0-34,8.0
67005,2733,Arimų Sodų 5-oji g.,8,Naujoji Vilnia,Vilnius,25.43152,54.70668,Arimų Sodų 5-oji g. 8,POINT (25.43152 54.70668),0-34,40-44,0-34,
59136,2563,Eišiškių Sodų 15-oji g.,5,Naujininkai,Vilnius,25.25267,54.62458,Eišiškių Sodų 15-oji g. 5,POINT (25.25267 54.62458),50-54,35-39,40-44,
22537,1254,Krivių g.,26,Senamiestis,Vilnius,25.30356,54.68459,Krivių g. 26,POINT (25.30356 54.68459),40-44,40-44,50-54,
22404,567,Ukmergės g.,198A,Šeškinė,Vilnius,25.24945,54.71069,Ukmergės g. 198A,POINT (25.24945 54.71069),70-74,0-34,0-34,
22404,567,Ukmergės g.,204,Šeškinė,Vilnius,25.24623,54.71253,Ukmergės g. 204,POINT (25.24623 54.71253),55-59,0-34,0-34,
22404,567,Ukmergės g.,214,Šeškinė,Vilnius,25.24693,54.71408,Ukmergės g. 214,POINT (25.24693 54.71408),65-69,0-34,0-34,7.0
22404,567,Ukmergės g.,216,Šeškinė,Vilnius,25.24563,54.71437,Ukmergės g. 216,POINT (25.24563 54.71437),65-69,0-34,0-34,8.0
22537,1254,Krivių g.,17,Senamiestis,Vilnius,25.30257,54.68313,Krivių g. 17,POINT (25.30257 54.68313),45-49,0-34,50-54,
22537,1254,Krivių g.,29,Senamiestis,Vilnius,25.30422,54.68506,Krivių g. 29,POINT (25.30422 54.68506),45-49,35-39,50-54,9.0
22537,1254,Krivių g.,40,Senamiestis,Vilnius,25.30344,54.68606,Krivių g. 40,POINT (25.30344 54.68606),45-49,0-34,45-49,0.0
22501,670,Šv. Stepono g.,5,Senamiestis,Vilnius,25.28191,54.67475,Šv. Stepono g. 5,POINT (25.28191 54.67475),35-39,0-34,40-44,0.0
21934,78,Bukčių g.,58,Lazdynai,Vilnius,25.19713,54.6553,Bukčių g. 58,POINT (25.19713 54.6553),0-34,40-44,0-34,7.0
21934,78,Bukčių g.,60,Lazdynai,Vilnius,25.19753,54.65539,Bukčių g. 60,POINT (25.19753 54.65539),0-34,40-44,0-34,9.0
28273,839,Pakalnučių g.,15,Lazdynai,Vilnius,25.22044,54.66533,Pakalnučių g. 15,POINT (25.22044 54.66533),50-54,0-34,0-34,
28273,839,Pakalnučių g.,19,Lazdynai,Vilnius,25.21988,54.66542,Pakalnučių g. 19,POINT (25.21988 54.66542),45-49,0-34,0-34,
28273,839,Pakalnučių g.,4,Lazdynai,Vilnius,25.21943,54.66609,Pakalnučių g. 4,POINT (25.21943 54.66609),50-54,35-39,0-34,
109351,2947,B. Vainos g.,28,Verkiai,Vilnius,25.32481,54.81186,B. Vainos g. 28,POINT (25.32481 54.81186),0-34,0-34,40-44,
109351,2947,B. Vainos g.,26,Verkiai,Vilnius,25.32484,54.81168,B. Vainos g. 26,POINT (25.32484 54.81168),0-34,0-34,40-44,
109330,2942,A. B. Klongevičiaus g.,26,Verkiai,Vilnius,25.32801,54.80782,A. B. Klongevičiaus g. 26,POINT (25.32801 54.80782),0-34,0-34,40-44,
109353,2946,E. Valavičiaus g.,10,Verkiai,Vilnius,25.32346,54.81227,E. Valavičiaus g. 10,POINT (25.32346 54.81227),0-34,0-34,40-44,
109330,2942,A. B. Klongevičiaus g.,10,Verkiai,Vilnius,25.32679,54.80864,A. B. Klongevičiaus g. 10,POINT (25.32679 54.80864),0-34,0-34,40-44,
109330,2942,A. B. Klongevičiaus g.,14,Verkiai,Vilnius,25.32768,54.80849,A. B. Klongevičiaus g. 14,POINT (25.32768 54.80849),0-34,0-34,40-44,
109349,2944,J. Radvilos g.,24,Verkiai,Vilnius,25.32758,54.80936,J. Radvilos g. 24,POINT (25.32758 54.80936),0-34,0-34,40-44,
109349,2944,J. Radvilos g.,28,Verkiai,Vilnius,25.32794,54.80889,J. Radvilos g. 28,POINT (25.32794 54.80889),0-34,0-34,40-44,
109330,2942,A. B. Klongevičiaus g.,21,Verkiai,Vilnius,25.3267,54.80802,A. B. Klongevičiaus g. 21,POINT (25.3267 54.80802),0-34,0-34,40-44,
109349,2944,J. Radvilos g.,18,Verkiai,Vilnius,25.32666,54.80986,J. Radvilos g. 18,POINT (25.32666 54.80986),0-34,0-34,40-44,
22464,631,Vytauto g.,29,Žvėrynas,Vilnius,25.25718,54.69154,Vytauto g. 29,POINT (25.25718 54.69154),55-59,0-34,0-34,0.0
109330,2942,A. B. Klongevičiaus g.,31,Verkiai,Vilnius,25.32737,54.80719,A. B. Klongevičiaus g. 31,POINT (25.32737 54.80719),0-34,0-34,40-44,
109330,2942,A. B. Klongevičiaus g.,41,Verkiai,Vilnius,25.32834,54.80737,A. B. Klongevičiaus g. 41,POINT (25.32834 54.80737),0-34,0-34,40-44,
109330,2942,A. B. Klongevičiaus g.,3,Verkiai,Vilnius,25.3258,54.80936,A. B. Klongevičiaus g. 3,POINT (25.3258 54.80936),0-34,0-34,40-44,
109349,2944,J. Radvilos g.,10,Verkiai,Vilnius,25.32589,54.80987,J. Radvilos g. 10,POINT (25.32589 54.80987),0-34,0-34,40-44,
67393,2759,Jakštonių g.,12,Naujoji Vilnia,Vilnius,25.3915,54.67832,Jakštonių g. 12,POINT (25.3915 54.67832),0-34,40-44,0-34,
22328,487,Savanorių pr.,178A,Vilkpėdė,Vilnius,25.22101,54.65179,Savanorių pr. 178A,POINT (25.22101 54.65179),70-74,40-44,0-34,
48806,2014,Padekaniškių g.,22,Pilaitė,Vilnius,25.16153,54.70763,Padekaniškių g. 22,POINT (25.16153 54.70763),0-34,0-34,0-34,
213221,3047,Levandų g.,10,Lazdynai,Vilnius,25.22279,54.66478,Levandų g. 10,POINT (25.22279 54.66478),55-59,40-44,0-34,
53852,2517,Pilaitės Sodų 2-oji g.,12,Pilaitė,Vilnius,25.19419,54.71544,Pilaitės Sodų 2-oji g. 12,POINT (25.19419 54.71544),45-49,0-34,0-34,
53590,2386,Šiaurės Sodų 3-ioji g.,61,Naujoji Vilnia,Vilnius,25.4064,54.70641,Šiaurės Sodų 3-ioji g. 61,POINT (25.4064 54.70641),0-34,35-39,0-34,
48806,2014,Padekaniškių g.,2,Pilaitė,Vilnius,25.16115,54.70906,Padekaniškių g. 2,POINT (25.16115 54.70906),35-39,0-34,0-34,
53314,2248,Pupojų Sodų 7-oji g.,7,Antakalnis,Vilnius,25.37214,54.71981,Pupojų Sodų 7-oji g. 7,POINT (25.37214 54.71981),0-34,0-34,45-49,
48806,2014,Padekaniškių g.,18,Pilaitė,Vilnius,25.16068,54.70786,Padekaniškių g. 18,POINT (25.16068 54.70786),0-34,0-34,0-34,
85941,2868,Portugalų g.,42,Naujoji Vilnia,Vilnius,25.3335,54.65486,Portugalų g. 42,POINT (25.3335 54.65486),35-39,40-44,35-39,
85941,2868,Portugalų g.,36,Naujoji Vilnia,Vilnius,25.33307,54.65511,Portugalų g. 36,POINT (25.33307 54.65511),40-44,40-44,40-44,
85949,2872,Dituvos g.,33,Pilaitė,Vilnius,25.15472,54.72124,Dituvos g. 33,POINT (25.15472 54.72124),0-34,0-34,35-39,
61808,2695,Ateities Sodų 3-ioji g.,89,Naujoji Vilnia,Vilnius,25.41145,54.70649,Ateities Sodų 3-ioji g. 89,POINT (25.41145 54.70649),0-34,0-34,0-34,
53824,2503,Viršupio Sodų 5-oji g.,32,Antakalnis,Vilnius,25.3512,54.7102,Viršupio Sodų 5-oji g. 32,POINT (25.3512 54.7102),0-34,0-34,50-54,
50330,1785,Verkių Sodų 5-oji g.,46,Verkiai,Vilnius,25.34915,54.75954,Verkių Sodų 5-oji g. 46,POINT (25.34915 54.75954),0-34,0-34,45-49,
50330,1785,Verkių Sodų 5-oji g.,78,Verkiai,Vilnius,25.35003,54.75854,Verkių Sodų 5-oji g. 78,POINT (25.35003 54.75854),0-34,0-34,45-49,
22274,432,Priegliaus g.,2,Pilaitė,Vilnius,25.18631,54.71029,Priegliaus g. 2,POINT (25.18631 54.71029),60-64,0-34,0-34,
30992,918,V. Mačernio g.,16,Verkiai,Vilnius,25.24566,54.74474,V. Mačernio g. 16,POINT (25.24566 54.74474),40-44,0-34,0-34,
28280,847,Ratilių g.,43,Lazdynai,Vilnius,25.21831,54.6664,Ratilių g. 43,POINT (25.21831 54.6664),50-54,0-34,0-34,
28280,847,Ratilių g.,14,Lazdynai,Vilnius,25.21877,54.66617,Ratilių g. 14,POINT (25.21877 54.66617),45-49,0-34,0-34,
29990,2017,Jaunystės g.,31,Paneriai,Vilnius,25.14737,54.59622,Jaunystės g. 31,POINT (25.14737 54.59622),0-34,40-44,0-34,
69220,2813,Vismaliukų Sodų 3-ioji g.,7,Antakalnis,Vilnius,25.42927,54.75267,Vismaliukų Sodų 3-ioji g. 7,POINT (25.42927 54.75267),0-34,0-34,35-39,
28280,847,Ratilių g.,23,Lazdynai,Vilnius,25.21825,54.66497,Ratilių g. 23,POINT (25.21825 54.66497),45-49,0-34,0-34,
28280,847,Ratilių g.,39,Lazdynai,Vilnius,25.2183,54.66616,Ratilių g. 39,POINT (25.2183 54.66616),50-54,35-39,0-34,
22493,662,Šiltnamių g.,62A,Lazdynai,Vilnius,25.20608,54.67,Šiltnamių g. 62A,POINT (25.20608 54.67),65-69,0-34,0-34,
28263,829,Lazdynų g.,19,Lazdynai,Vilnius,25.21491,54.6696,Lazdynų g. 19,POINT (25.21491 54.6696),60-64,35-39,0-34,8.0
